player_id,player_name,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,draft_year,team_conference
32498,Shawn Dawson,Bulls,Guard,54,20,5,0.1,2016,East
32499,Guy Goodes,Celtics,Forward,41,22.7,5.8,11.5,2015,East
32500,James Harden,Bulls,Center,43,20.4,5.9,11.8,2016,East
32501,Hedo Turkoglu,Hapoel Jerusalem,Center,48,21.9,3,11.6,2002,IL
32502,Amnon Avidan,Hapoel Jerusalem,Center,52,24.4,7.8,2,2002,IL
32503,Yam Madar,Spurs,Center,51,24.2,5.9,0,2012,West
32504,Shaquille O'Neal,Hapoel Jerusalem,Guard,36,29.3,4,0.8,2002,IL
32505,Roi Huber,Hapoel Jerusalem,Guard,22,16.4,8.3,0.9,2002,IL
32506,Dwyane Wade,Hapoel Jerusalem,Center,26,29.2,6,11.3,2002,IL
32507,Pinhas Hozez,Spurs,Forward,18,10.3,8.6,3.2,2012,West
32508,Jaylen Adams,Bulls,Forward,71,24,4.9,12.7,2016,East
32509,Shimon Amsalem,Bulls,Guard,73,25.3,5.2,9.4,2016,East
32510,Itay Segev,Heat,Guard,32,5.8,7.1,14.8,2013,East
32511,Tal Brody,Maccabi Tel Aviv,Forward,43,10.3,9.6,0.6,2012,IL
32512,Paul George,Warriors,Guard,24,17.7,2.7,13.4,2015,West
32513,Elijah Bryant,Spurs,Forward,56,14.1,9.5,12,2012,West
32514,Charles Barkley,Hapoel Jerusalem,Center,41,23,0.4,3.9,2002,IL
32515,Yotam Halperin,Hapoel Jerusalem,Forward,27,15.3,3.2,5.6,2002,IL
32516,Ben Carter,Bulls,Forward,13,26.7,7.5,9.7,2016,East
32517,Jaylen Adams,Celtics,Forward,47,24.5,4.9,3.5,2015,East
32518,Nadav Henefeld,Warriors,Forward,62,19.1,9.7,7.6,2015,West
32519,Peja Stojakovic,Warriors,Forward,64,21.7,2.7,5.1,2015,West
32520,Bill Russell,Lakers,Guard,53,13,9.7,13.5,2016,West
32521,Doron Jamchi,Heat,Center,16,18.8,7.6,5.7,2013,East
32522,Yair Avrahami,Heat,Guard,13,25.2,4.9,4.3,2013,East
32523,Manu Ginobili,Heat,Guard,14,22.2,7.1,13.5,2013,East
32524,Yovel Zoosman,Celtics,Guard,77,16.9,1.7,8.1,2015,East
32525,Jayson Tatum,Bulls,Guard,29,16.5,0.2,3.7,2016,East
32526,Lorenzo Brown,Lakers,Center,31,11.1,7.8,3.3,2016,West
32527,Ariel Beit-Halachmi,Maccabi Tel Aviv,Guard,43,5.1,5.4,10.2,2012,IL
32528,Eidan Harel,Bulls,Center,60,20.5,5.5,9.1,2016,East
32529,Clyde Drexler,Spurs,Forward,34,11.2,9.4,0.5,2012,West
32530,Shawn Dawson,Maccabi Tel Aviv,Guard,36,13.1,2.5,10.4,2012,IL
32531,Gil Beni,Bulls,Guard,31,13.8,3.3,10.5,2016,East
32532,Eidan Rubin,Spurs,Forward,26,16.7,9.8,1.8,2012,West
32533,Charles Barkley,Spurs,Center,66,23.4,9.9,4.8,2012,West
32534,James Feldeine,Bulls,Forward,18,7.6,6.3,6,2016,East
32535,Kyrie Irving,Celtics,Guard,51,9,0.7,5.6,2015,East
32536,Lior Carreira,Maccabi Tel Aviv,Guard,59,27.2,8.4,0.7,2012,IL
32537,Shimon Amsalem,Bulls,Guard,46,19.9,6.2,6.6,2016,East
32538,Idan Zalmanson,Maccabi Tel Aviv,Center,10,17.4,2.8,8.8,2012,IL
32539,Goran Dragic,Spurs,Forward,13,11.6,3.8,14.2,2012,West
32540,Bill Russell,Maccabi Tel Aviv,Guard,54,10.2,7.4,11.9,2012,IL
32541,Stephen Curry,Lakers,Guard,31,15.9,4,8.4,2016,West
32542,Kawhi Leonard,Warriors,Guard,30,15.2,0.8,9.5,2015,West
32543,Lior Carreira,Hapoel Jerusalem,Guard,36,17.6,6.4,9.2,2002,IL
32544,Omer Sela,Maccabi Tel Aviv,Center,61,15.3,6.1,6.8,2012,IL
32545,Gilad Levi,Heat,Forward,29,5.7,8.4,0.4,2013,East
32546,Bradley Beal,Hapoel Jerusalem,Guard,81,27.3,0.7,3.3,2002,IL
32547,Serge Ibaka,Hapoel Jerusalem,Center,63,17.7,1.1,13.2,2002,IL
32548,Tim Duncan,Heat,Guard,23,22.2,6.9,5.7,2013,East
32549,Giannis Antetokounmpo,Celtics,Forward,46,25.1,0.8,14.7,2015,East
32550,Lorenzo Brown,Hapoel Jerusalem,Center,41,22.6,4.6,2,2002,IL
32551,Alonzo Mourning,Spurs,Forward,72,8.8,5.4,12.7,2012,West
32552,Grant Hill,Spurs,Guard,81,23.3,9.9,11.4,2012,West
32553,Jordan Poole,Heat,Guard,31,26.3,3.2,0.9,2013,East
32554,Bryant Dunston,Bulls,Forward,38,27.8,8,8,2016,East
32555,Yiftach Feldman,Hapoel Jerusalem,Forward,56,16.3,3.6,12.8,2002,IL
32556,Omri Casspi (returning star),Heat,Guard,18,24.5,0.8,12.7,2013,East
32557,Pascal Siakam,Celtics,Forward,72,24.8,8.2,14.7,2015,East
32558,Gilad Levi,Celtics,Forward,20,16,7,12.3,2015,East
32559,Chris Bosh,Bulls,Forward,22,9.6,3.6,14,2016,East
32560,Guy Goodes,Warriors,Forward,16,11.2,5.3,6.4,2015,West
32561,Nir Tishman,Maccabi Tel Aviv,Forward,68,14.4,4.4,6,2012,IL
32562,Myles Turner,Spurs,Guard,42,10.9,8.9,5,2012,West
32563,Ariel Beit-Halachmi,Spurs,Guard,33,12,5.3,12.3,2012,West
32564,Kareem Abdul-Jabbar,Celtics,Forward,45,17.2,7.5,14.5,2015,East
32565,Adam Ariel,Celtics,Guard,30,15.9,7.7,0.2,2015,East
32566,Hanoch Mintz,Lakers,Forward,27,24.4,6,12.4,2016,West
32567,Josh Nebo,Heat,Guard,77,23.9,0.9,0.2,2013,East
32568,Rudy Fernandez,Bulls,Forward,29,5.2,5.7,10,2016,East
32569,Nadav Henefeld,Hapoel Jerusalem,Forward,44,28.7,6.8,0.5,2002,IL
32570,Ben Carter,Lakers,Forward,32,13.1,8.4,3.6,2016,West
32571,Fred VanVleet,Spurs,Forward,25,24.5,4,0.3,2012,West
32572,James Feldeine,Hapoel Jerusalem,Forward,69,8.9,9.4,10.2,2002,IL
32573,Ben Carter,Heat,Forward,25,10.2,6.8,9.3,2013,East
32574,De'Aaron Fox,Bulls,Center,50,13.9,6.8,10,2016,East
32575,Boris Diaw,Bulls,Forward,70,14.6,9.4,10.2,2016,East
32576,T. J. Leaf (naturalized),Warriors,Guard,37,7.6,1.6,7.3,2015,West
32577,Deon Thomas,Lakers,Guard,12,25,2.3,3.7,2016,West
32578,Myles Turner,Lakers,Guard,17,22.5,5.6,0.3,2016,West
32579,Yiftach Feldman,Hapoel Jerusalem,Forward,77,23.6,8.7,6.4,2002,IL
32580,Max Heidegger (naturalized),Bulls,Guard,38,26,2.7,2.2,2016,East
32581,Kristaps Porzingis,Bulls,Guard,30,5,1.6,9.8,2016,East
32582,Kevin Garnett,Heat,Center,82,27.2,8.8,3.8,2013,East
32583,Erez Pinhasi,Heat,Forward,44,16.3,8.6,1.8,2013,East
32584,Tyrese Haliburton,Spurs,Center,59,18.8,10,5.4,2012,West
32585,Eden Tur-Kaspi,Spurs,Forward,53,21.4,5.6,13.9,2012,West
32586,Dwyane Wade,Heat,Center,75,13.8,0.9,5.8,2013,East
32587,Itay Segev,Bulls,Guard,37,12.6,7.7,9.9,2016,East
32588,Allen Iverson,Spurs,Guard,27,22.4,10,13.7,2012,West
32589,Nir Tishman,Hapoel Jerusalem,Forward,43,9.2,8.7,5.1,2002,IL
32590,LeBron James,Bulls,Guard,65,29,0.2,9.9,2016,East
32591,Oz Blayzer,Maccabi Tel Aviv,Guard,63,27.1,9.8,8.4,2012,IL
32592,Roi Huber,Warriors,Guard,55,9.7,9.7,4.3,2015,West
32593,Devin Booker,Spurs,Forward,47,14.1,7.4,8,2012,West
32594,Elgin Baylor,Maccabi Tel Aviv,Forward,72,23.6,8.2,9.4,2012,IL
32595,Chuck Eidson,Spurs,Guard,31,23.4,0.9,9,2012,West
32596,Ja Morant,Warriors,Forward,30,23.2,4.1,2.6,2015,West
32597,Anthony Davis,Lakers,Center,21,28.9,8,3.6,2016,West
32598,T. J. Leaf (naturalized),Lakers,Guard,18,24.9,2.6,11,2016,West
32599,Sharon Drucker,Lakers,Guard,35,20.8,2.9,2.2,2016,West
32600,Rudy Fernandez,Maccabi Tel Aviv,Forward,35,15.1,9.8,8.8,2012,IL
32601,Shaquille O'Neal,Bulls,Guard,37,24.4,9.3,9.7,2016,East
32602,Dirk Nowitzki,Bulls,Forward,74,17.8,6.7,6.6,2016,East
32603,Yovel Zoosman,Heat,Guard,15,6.7,5.7,3.3,2013,East
32604,Jake Cohen,Heat,Center,10,18.1,1.6,3.8,2013,East
32605,Rudy Gobert,Bulls,Guard,31,15.9,5,11.1,2016,East
32606,LeBron James,Spurs,Guard,38,10.5,1.4,12.8,2012,West
32607,Giannis Antetokounmpo,Maccabi Tel Aviv,Forward,58,27.5,3,14.1,2012,IL
32608,Tony Parker,Maccabi Tel Aviv,Guard,51,10.5,3.2,11.7,2012,IL
32609,Scottie Barnes,Hapoel Jerusalem,Guard,43,20.5,5.5,4.4,2002,IL
32610,Klay Thompson,Celtics,Forward,55,10.7,4,2.6,2015,East
32611,David Robinson,Celtics,Center,18,15.1,6.3,8.8,2015,East
32612,Dominique Wilkins,Hapoel Jerusalem,Center,73,22.2,5.5,5.3,2002,IL
32613,Ben Carter,Warriors,Forward,65,10,8.1,4.7,2015,West
32614,Jason Kidd,Celtics,Center,16,7.4,1.8,4.2,2015,East
32615,Yair Kravitz,Celtics,Center,56,19.2,4.6,2.3,2015,East
32616,LaMelo Ball,Warriors,Forward,46,23.7,5.4,0.2,2015,West
32617,Amir Uri,Celtics,Guard,23,10.7,3.7,10.1,2015,East
32618,Tim Duncan,Spurs,Guard,68,14.9,2.1,10.8,2012,West
32619,Jaren Jackson Jr.,Warriors,Guard,13,12.5,9.9,10.2,2015,West
32620,Tony Parker,Celtics,Guard,51,15.6,0.6,0.4,2015,East
32621,Tony Parker,Warriors,Guard,14,25.4,7.5,2,2015,West
32622,Jabari Smith Jr.,Lakers,Center,40,10.5,5.4,7.3,2016,West
32623,Oded Katash,Hapoel Jerusalem,Center,43,21,1.6,5.1,2002,IL
32624,Ben Saraf,Maccabi Tel Aviv,Forward,31,17.5,4.9,14.2,2012,IL
32625,Kyrie Irving,Heat,Guard,38,29,3.3,7.5,2013,East
32626,Retin Obasohan,Maccabi Tel Aviv,Center,76,21.1,8.2,2.4,2012,IL
32627,Chet Holmgren,Bulls,Guard,23,19.6,4.4,8.6,2016,East
32628,Myles Turner,Lakers,Guard,79,7.3,7.4,14.9,2016,West
32629,Myles Turner,Warriors,Guard,72,23.7,6.7,6.6,2015,West
32630,Noam Shalom,Lakers,Guard,56,27.1,5.4,5.6,2016,West
32631,Charles Barkley,Maccabi Tel Aviv,Center,58,15.4,3.8,4.5,2012,IL
32632,Eidan Rubin,Spurs,Forward,63,22.8,7.8,6.7,2012,West
32633,Moshe Mizrahi,Warriors,Guard,76,20.3,1.1,1.1,2015,West
32634,Scottie Barnes,Lakers,Guard,14,27.5,1,5.9,2016,West
32635,Will Solomon,Spurs,Forward,13,7.8,0.4,13.4,2012,West
32636,Rudy Fernandez,Lakers,Forward,18,23.4,1.9,7,2016,West
32637,Manu Ginobili,Warriors,Guard,65,29.1,1.6,12.9,2015,West
32638,Yiftach Feldman,Celtics,Forward,42,18.8,3.7,0.5,2015,East
32639,Josh Giddey,Bulls,Forward,74,17.1,7.7,10.9,2016,East
32640,Rafi Menco,Spurs,Center,31,12.3,8.4,3.4,2012,West
32641,Lior Eliyahu,Maccabi Tel Aviv,Guard,67,29.4,8,5.4,2012,IL
32642,Josh Nebo,Heat,Guard,59,5.1,8.1,1.7,2013,East
32643,James Harden,Bulls,Center,26,14.1,9.9,11.6,2016,East
32644,Tyrese Maxey,Heat,Guard,23,14.8,5.2,5.7,2013,East
32645,Tom Maayan,Celtics,Center,32,12,9.5,7,2015,East
32646,Rudy Gobert,Bulls,Guard,51,27.8,0.9,3.6,2016,East
32647,Zydrunas Ilgauskas,Celtics,Forward,31,18.4,9.5,7.8,2015,East
32648,Lorenzo Brown,Lakers,Center,39,9.7,8.7,0.9,2016,West
32649,Stephen Curry,Heat,Guard,28,7.5,2.2,4.3,2013,East
32650,Gabi Neumark,Lakers,Forward,27,13,8.6,4.5,2016,West
32651,Mickey Berkowitz,Celtics,Guard,51,22.7,0.3,0.9,2015,East
32652,Chris Paul,Bulls,Forward,14,25.5,6.6,9.9,2016,East
32653,Elad Levi,Maccabi Tel Aviv,Center,57,8.5,5.5,10.8,2012,IL
32654,Retin Obasohan,Heat,Center,10,7.4,2.3,6.6,2013,East
32655,Bennedict Mathurin,Warriors,Guard,67,8,7.5,1.1,2015,West
32656,Liel Malchi,Spurs,Center,39,28.7,0.2,8.3,2012,West
32657,Oz Blayzer,Heat,Guard,81,19.4,3.5,12.7,2013,East
32658,LeBron James,Celtics,Guard,51,18,4,6.4,2015,East
32659,Erez Pinhasi,Heat,Forward,62,10.1,5.4,2.6,2013,East
32660,Deon Thomas,Maccabi Tel Aviv,Guard,67,22.4,1.5,1.4,2012,IL
32661,Luka Doncic,Hapoel Jerusalem,Forward,66,17.1,5.5,7.8,2002,IL
32662,Andrew Bogut,Maccabi Tel Aviv,Forward,46,17.3,9,0.1,2012,IL
32663,Lorenzo Brown,Lakers,Center,46,16.7,7.8,13.8,2016,West
32664,Damian Lillard,Hapoel Jerusalem,Center,36,6.5,0.3,14,2002,IL
32665,David Blatt (as player),Maccabi Tel Aviv,Guard,22,29.6,8.3,11.5,2012,IL
32666,Isiah Thomas,Bulls,Guard,79,19.5,4,12.7,2016,East
32667,Liel Malchi,Celtics,Center,76,26,0.2,5,2015,East
32668,Pascal Siakam,Spurs,Forward,64,20.5,1.3,11.6,2012,West
32669,CJ McCollum,Celtics,Center,54,13.2,2.9,6,2015,East
32670,Jaren Jackson Jr.,Lakers,Guard,56,25.3,1.5,11,2016,West
32671,Dennis Schroder,Hapoel Jerusalem,Center,46,29.4,7.3,4.8,2002,IL
32672,Tamir Blatt,Spurs,Forward,52,7.2,2.7,5,2012,West
32673,Itamar Carmon,Hapoel Jerusalem,Guard,65,26.6,8.7,8.3,2002,IL
32674,Charles Barkley,Maccabi Tel Aviv,Center,16,24.4,4.8,10,2012,IL
32675,James Young,Warriors,Forward,42,26.8,5,4.4,2015,West
32676,Chris Middleton,Maccabi Tel Aviv,Center,78,23.4,1.8,13.7,2012,IL
32677,LeBron James,Lakers,Guard,34,6.1,6.2,4.6,2016,West
32678,Eidan Harel,Bulls,Center,62,20.8,8.5,3.6,2016,East
32679,Damian Lillard,Celtics,Center,36,25.7,8.7,14.1,2015,East
32680,Luka Doncic,Celtics,Forward,48,20.6,6.3,2.3,2015,East
32681,Idan Zalmanson,Celtics,Center,34,29.2,8.6,1.8,2015,East
32682,Kobe Bryant,Warriors,Guard,68,28.4,7.7,9.1,2015,West
32683,Mickey Berkowitz,Bulls,Guard,44,14.6,4.9,11.1,2016,East
32684,Isiah Thomas,Spurs,Guard,52,26.4,6.7,14.1,2012,West
32685,Penny Hardaway,Bulls,Forward,46,29.6,1.4,10.7,2016,East
32686,Myles Turner,Spurs,Guard,22,13.5,0.3,3,2012,West
32687,Kyrie Irving,Warriors,Guard,57,11.1,8.1,9.1,2015,West
32688,Luka Doncic,Warriors,Forward,11,19.7,8.4,4.6,2015,West
32689,Brandon Ingram,Spurs,Guard,40,10.5,2.1,0.5,2012,West
32690,Penny Hardaway,Lakers,Forward,26,19.8,0.4,12.4,2016,West
32691,Max Heidegger (naturalized),Celtics,Guard,63,19.9,6.9,0.8,2015,East
32692,Reggie Miller,Hapoel Jerusalem,Guard,56,11.1,1.4,4.9,2002,IL
32693,Eylon Sasson,Hapoel Jerusalem,Forward,76,25.7,4.5,1.5,2002,IL
32694,Myles Turner,Maccabi Tel Aviv,Guard,29,26.1,9.5,8.5,2012,IL
32695,Guy Goodes,Hapoel Jerusalem,Forward,36,10.1,9.5,4.8,2002,IL
32696,Boris Diaw,Heat,Forward,39,18.4,6.1,0.8,2013,East
32697,Jaylen Brown,Spurs,Guard,36,26.4,6.6,8.6,2012,West
32698,Lorenzo Brown,Hapoel Jerusalem,Center,22,25.8,6.1,14.9,2002,IL
32699,Guy Pnini,Bulls,Guard,18,16,9.7,4.7,2016,East
32700,Chris Paul,Heat,Forward,52,11.4,5.9,7.6,2013,East
32701,George Gervin,Maccabi Tel Aviv,Guard,52,10.1,4.2,3.7,2012,IL
32702,Jarell Martin,Heat,Center,49,23.8,6.6,11.4,2013,East
32703,Larry Bird,Maccabi Tel Aviv,Forward,79,10,4.8,14.3,2012,IL
32704,Oscar Robertson,Celtics,Center,51,22.9,8.5,10.8,2015,East
32705,Kyrie Irving,Spurs,Guard,35,25.9,7.8,11.4,2012,West
32706,Nikola Vujcic,Maccabi Tel Aviv,Guard,59,27.3,4.6,0.7,2012,IL
32707,Marc Gasol,Heat,Center,82,16.4,4.7,5.5,2013,East
32708,Dominique Wilkins,Maccabi Tel Aviv,Center,73,7.5,9.9,11.2,2012,IL
32709,Tracy McGrady,Spurs,Forward,74,20.9,3.2,4.7,2012,West
32710,Yair Kravitz,Lakers,Center,63,20.5,2,1.5,2016,West
32711,Roi Huber,Warriors,Guard,44,11.6,4.2,6.8,2015,West
32712,Gil Beni,Heat,Guard,30,8.2,1.7,10.2,2013,East
32713,Grant Hill,Lakers,Guard,27,29.8,5.3,7.3,2016,West
32714,Iftach Ziv,Celtics,Center,51,8.1,5.3,14.7,2015,East
32715,Jake Cohen,Maccabi Tel Aviv,Center,31,5.3,7.2,14.3,2012,IL
32716,Alex Tyus,Heat,Center,44,18.9,0.6,2.1,2013,East
32717,Jaden Ivey,Celtics,Forward,30,29,3.2,10.2,2015,East
32718,Elad Levi,Maccabi Tel Aviv,Center,34,12.3,6.9,14.4,2012,IL
32719,Karl Malone,Warriors,Guard,61,11,9.9,8.5,2015,West
32720,Ori Cohen,Maccabi Tel Aviv,Forward,51,17,0.2,9.6,2012,IL
32721,Idan Zalmanson,Bulls,Center,35,14,4.5,0.7,2016,East
32722,Kristaps Porzingis,Lakers,Guard,65,14,1.1,10.4,2016,West
32723,Yair Kravitz,Celtics,Center,26,27.9,0.1,3.5,2015,East
32724,Pascal Siakam,Spurs,Forward,82,21.1,7.9,8.4,2012,West
32725,Wilt Chamberlain,Spurs,Center,75,22.2,6.4,9.6,2012,West
32726,Ori Cohen,Celtics,Forward,28,18.1,0.6,2,2015,East
32727,Giannis Antetokounmpo,Hapoel Jerusalem,Forward,50,5.1,4.6,2.4,2002,IL
32728,Isiah Thomas,Warriors,Guard,17,23.8,0.1,0.8,2015,West
32729,Lior Carreira,Lakers,Guard,65,24.5,3.7,4.8,2016,West
32730,Franz Wagner,Bulls,Forward,15,11.6,0.9,13.7,2016,East
32731,Joel Embiid,Heat,Forward,31,29.5,8.5,7.7,2013,East
32732,Al Horford,Heat,Forward,10,9.6,6.2,8,2013,East
32733,Yotam Halperin,Warriors,Forward,31,18.6,4.3,8.6,2015,West
32734,Bojan Bogdanovic,Bulls,Guard,80,8.1,7.6,4.4,2016,East
32735,Yair Kravitz,Heat,Center,13,29.7,3.9,13.6,2013,East
32736,Serge Ibaka,Hapoel Jerusalem,Center,80,15.5,1.7,0,2002,IL
32737,Michael Porter Jr.,Spurs,Guard,75,17.6,9.7,4.5,2012,West
32738,Rudy Gobert,Spurs,Guard,61,12.8,5,5.4,2012,West
32739,Derrick Sharp,Lakers,Guard,74,8.9,3.2,12.8,2016,West
32740,Kyrie Irving,Lakers,Guard,60,25.9,1.9,5.1,2016,West
32741,Chris Middleton,Bulls,Center,35,28.8,8.3,3.2,2016,East
32742,Kyrie Irving,Celtics,Guard,62,21.9,3.7,11.2,2015,East
32743,Nadav Henefeld,Heat,Forward,71,25,3.3,4.3,2013,East
32744,Ben Carter,Bulls,Forward,12,12.6,2.6,1.8,2016,East
32745,T. J. Leaf,Warriors,Center,82,12.7,5.2,14.1,2015,West
32746,Kawhi Leonard,Lakers,Guard,21,6.2,4.8,15,2016,West
32747,John Stockton,Spurs,Center,31,16.9,9.6,0.9,2012,West
32748,CJ McCollum,Heat,Center,62,5.5,5.8,14.7,2013,East
32749,Patrick Ewing,Heat,Guard,50,9.2,1.3,0.1,2013,East
32750,CJ McCollum,Celtics,Center,55,8.4,1.4,8.3,2015,East
32751,Sylven Landesberg,Bulls,Guard,54,17.2,5.9,2.6,2016,East
32752,Lior Carreira,Maccabi Tel Aviv,Guard,41,17.2,0,8.3,2012,IL
32753,T. J. Leaf,Lakers,Center,41,27.1,4.7,14.9,2016,West
32754,Liel Malchi,Warriors,Center,48,18.5,6,0.1,2015,West
32755,Nir Tishman,Heat,Forward,79,8.9,4,10,2013,East
32756,Jimmy Butler,Warriors,Forward,14,17,0.1,1.3,2015,West
32757,Manu Ginobili,Spurs,Guard,29,11.1,5,9,2012,West
32758,Yam Hanochi,Hapoel Jerusalem,Center,78,11.4,0.8,14.4,2002,IL
32759,Jrue Holiday,Spurs,Center,41,20.5,5.5,4.2,2012,West
32760,Roi Plesner,Spurs,Center,65,8.8,1.6,1,2012,West
32761,Chet Holmgren,Bulls,Guard,47,10.6,1.1,5.3,2016,East
32762,Chuck Eidson,Bulls,Guard,12,29.3,2.2,11.7,2016,East
32763,Brandon Ingram,Lakers,Guard,33,7.1,9.4,7.4,2016,West
32764,Joel Embiid,Bulls,Forward,45,15.3,9.6,9.1,2016,East
32765,Brandon Ingram,Heat,Guard,44,16.3,1.3,6.2,2013,East
32766,Hedo Turkoglu,Warriors,Center,64,14.9,6.4,1,2015,West
32767,Nimrod Levi,Lakers,Center,42,16.4,1.1,5.4,2016,West
32768,T. J. Leaf (naturalized),Lakers,Guard,34,12.5,4.6,6,2016,West
32769,Brandon Ingram,Bulls,Guard,46,5.8,9.3,3.4,2016,East
32770,Jimmy Butler,Hapoel Jerusalem,Forward,44,10.3,4.1,0.2,2002,IL
32771,Nikola Jokic,Bulls,Forward,57,17.8,3.2,2.2,2016,East
32772,James Harden,Hapoel Jerusalem,Center,35,12.5,5,1.1,2002,IL
32773,Eidan Alber,Bulls,Guard,21,18.9,3.6,0.8,2016,East
32774,Ricky Rubio,Celtics,Center,31,7.5,8.7,6.4,2015,East
32775,Manu Ginobili,Bulls,Guard,82,29.1,7.2,10.8,2016,East
32776,Charles Barkley,Celtics,Center,32,27.8,1.8,11.3,2015,East
32777,Chuck Eidson,Celtics,Guard,55,29.8,4.1,13.9,2015,East
32778,Elad Levi,Celtics,Center,28,19.4,9.9,4,2015,East
32779,Rudy Gobert,Heat,Guard,15,28.4,4.3,10.1,2013,East
32780,Hedo Turkoglu,Hapoel Jerusalem,Center,38,10.7,5.1,0,2002,IL
32781,Amir Uri,Lakers,Guard,12,24.2,1.2,8.4,2016,West
32782,Bar Timor,Celtics,Guard,59,8.1,5.7,11.7,2015,East
32783,Scottie Barnes,Lakers,Guard,45,16.3,1.2,14.1,2016,West
32784,Tracy McGrady,Hapoel Jerusalem,Forward,76,20.4,9.1,14.6,2002,IL
32785,Yam Madar,Maccabi Tel Aviv,Center,13,9,1.2,1.2,2012,IL
32786,Meir Tapiro,Hapoel Jerusalem,Forward,74,12.2,5.8,4.8,2002,IL
32787,T. J. Leaf (naturalized),Bulls,Guard,54,15.4,5.6,13.2,2016,East
32788,Tom Maayan,Lakers,Center,15,28.3,1.3,14.3,2016,West
32789,Gabi Neumark,Maccabi Tel Aviv,Forward,14,9.3,4,1.6,2012,IL
32790,Fred VanVleet,Maccabi Tel Aviv,Forward,72,5.2,9,11.8,2012,IL
32791,Yam Madar,Celtics,Center,68,29.6,1.1,13.3,2015,East
32792,Bonzie Colson,Hapoel Jerusalem,Center,80,29,8.7,0,2002,IL
32793,Paolo Banchero,Warriors,Guard,10,11.3,4.7,2.1,2015,West
32794,Nikola Vujcic,Hapoel Jerusalem,Guard,32,22.3,4.6,4.1,2002,IL
32795,Rudy Fernandez,Bulls,Forward,22,14.9,3.9,1.8,2016,East
32796,Andrea Bargnani,Lakers,Center,54,20.9,4.9,8.8,2016,West
32797,Zydrunas Ilgauskas,Spurs,Forward,45,17.6,7.5,3.5,2012,West
32798,Nikola Vujcic,Spurs,Guard,21,21.2,9.4,10.9,2012,West
32799,Jaylen Brown,Celtics,Guard,35,16.2,4.9,1.4,2015,East
32800,Darius Thompson,Hapoel Jerusalem,Guard,43,10.3,3.3,0.4,2002,IL
32801,Serge Ibaka,Maccabi Tel Aviv,Center,79,13.8,2.8,14.5,2012,IL
32802,Eden Tur-Kaspi,Celtics,Forward,69,11.1,8.2,13.7,2015,East
32803,Scottie Barnes,Spurs,Guard,30,13,6.1,1.5,2012,West
32804,Ben Carter,Spurs,Forward,39,17.6,0.6,4.7,2012,West
32805,Josh Giddey,Celtics,Forward,73,12.3,8.6,6.5,2015,East
32806,Zion Williamson,Bulls,Guard,26,9.5,1.4,9.5,2016,East
32807,Tony Parker,Lakers,Guard,42,23.8,1.7,5.4,2016,West
32808,Nadav Henefeld,Maccabi Tel Aviv,Forward,64,9.4,6.8,2.7,2012,IL
32809,Scottie Pippen,Spurs,Center,44,11.7,7.4,1.3,2012,West
32810,T. J. Leaf (naturalized),Warriors,Guard,13,27.3,1.5,4.7,2015,West
32811,Karl-Anthony Towns,Celtics,Guard,44,23.9,6.7,4.7,2015,East
32812,Idan Zalmanson,Celtics,Center,28,25.6,1.4,13.3,2015,East
32813,Devin Booker,Hapoel Jerusalem,Forward,50,12,8.7,11.4,2002,IL
32814,Eidan Harel,Celtics,Center,59,15.4,4.9,2.6,2015,East
32815,Luka Doncic,Bulls,Forward,64,14,3.7,12.9,2016,East
32816,Guy Pnini,Celtics,Guard,60,5.4,8.7,6.9,2015,East
32817,Bar Timor,Hapoel Jerusalem,Guard,47,7.9,0.1,1,2002,IL
32818,David Robinson,Heat,Center,20,8.9,2.2,3.5,2013,East
32819,Trae Young,Bulls,Forward,63,16.7,3.5,11.1,2016,East
32820,LeBron James,Bulls,Guard,35,26.7,2.4,5,2016,East
32821,Tim Duncan,Spurs,Guard,35,24.9,2.8,0.2,2012,West
32822,Draymond Green,Heat,Guard,54,22.7,5.8,3.6,2013,East
32823,Bojan Bogdanovic,Heat,Guard,15,21.7,3.3,3.6,2013,East
32824,Joel Embiid,Hapoel Jerusalem,Forward,46,18.1,1.2,12.4,2002,IL
32825,Rafi Menco,Spurs,Center,35,10.1,8.9,6.8,2012,West
32826,Bar Timor,Celtics,Guard,22,16.1,4.7,3.1,2015,East
32827,Tal Brody,Spurs,Forward,54,13.2,8.6,8,2012,West
32828,Motti Aroesti,Maccabi Tel Aviv,Center,53,6.3,8.4,2.9,2012,IL
32829,Tal Dunne,Warriors,Forward,54,7.3,7,7.1,2015,West
32830,Adam Ariel,Warriors,Guard,58,29.9,6.5,11.5,2015,West
32831,Larry Bird,Bulls,Forward,60,24.3,2.5,7.7,2016,East
32832,James Harden,Hapoel Jerusalem,Center,47,17.6,6.2,2.5,2002,IL
32833,Ben Carter,Bulls,Forward,59,25.1,9.8,14.5,2016,East
32834,Gal Mekel,Warriors,Guard,42,6.3,8.2,2.6,2015,West
32835,Shai Gilgeous-Alexander,Warriors,Guard,59,14.8,6.5,8.9,2015,West
32836,Roman Sorkin,Bulls,Center,23,19.4,9,8.4,2016,East
32837,Penny Hardaway,Hapoel Jerusalem,Forward,27,24.2,5.9,5,2002,IL
32838,Michael Jordan,Hapoel Jerusalem,Guard,23,22.9,1.5,11.1,2002,IL
